1.560000000000000000e+02,1.980000000000000000e+02,2.560000000000000000e+02,1.200000000000000000e+01,5.250000000000000000e+01,7.400000000000000000e+01,7.229999999999999716e+01,7.440000000000000568e+01,-2.299999999999999822e+00,1.869999999999999929e+01,1.000000000000000000e+01,1.509999999999999964e+01,3.779999999999999716e+01,3.889999999999999858e+01,4.960000000000000142e+01,5.270000000000000284e+01,3.030000000000000071e+01,3.789999999999999858e+01,2.449999999999999956e-01,3.280000000000000138e-01,1.639999999999999858e+01,1.780000000000000071e+01,7.470000000000000284e+01,5.570000000000000284e+01,5.329999999999999716e+01,3.760000000000000142e+01,9.500000000000000000e+00,1.069999999999999929e+01,2.519999999999999929e+01,2.430000000000000071e+01,2.299999999999999822e+00,4.900000000000000355e+00,4.200000000000000178e+00,7.299999999999999822e+00,1.880000000000000071e+01,1.939999999999999858e+01,5.400000000000000000e+01,7.000000000000000000e+01
9.200000000000000000e+01,5.300000000000000000e+01,1.410000000000000000e+02,1.250000000000000000e+02,7.150000000000000000e+01,8.050000000000000000e+01,8.350000000000000000e+01,7.809999999999999432e+01,5.500000000000000000e+00,8.000000000000000000e+00,1.550000000000000000e+01,1.419999999999999929e+01,3.729999999999999716e+01,3.520000000000000284e+01,5.679999999999999716e+01,5.220000000000000284e+01,2.719999999999999929e+01,2.969999999999999929e+01,3.870000000000000107e-01,4.979999999999999982e-01,1.630000000000000071e+01,1.869999999999999929e+01,7.800000000000000000e+01,7.009999999999999432e+01,4.870000000000000284e+01,4.729999999999999716e+01,8.699999999999999289e+00,8.599999999999999645e+00,2.550000000000000000e+01,2.219999999999999929e+01,2.299999999999999822e+00,4.599999999999999645e+00,6.200000000000000178e+00,7.500000000000000000e+00,1.919999999999999929e+01,2.080000000000000071e+01,7.400000000000000000e+01,7.700000000000000000e+01
2.600000000000000000e+01,5.200000000000000000e+01,4.800000000000000000e+01,6.200000000000000000e+01,7.150000000000000000e+01,7.450000000000000000e+01,8.670000000000000284e+01,7.000000000000000000e+01,1.830000000000000071e+01,4.200000000000000178e+00,1.910000000000000142e+01,1.350000000000000000e+01,3.600000000000000000e+01,3.970000000000000284e+01,5.800000000000000000e+01,4.779999999999999716e+01,2.380000000000000071e+01,3.019999999999999929e+01,2.839999999999999747e-01,3.739999999999999991e-01,1.450000000000000000e+01,1.569999999999999929e+01,6.840000000000000568e+01,6.579999999999999716e+01,4.650000000000000000e+01,4.570000000000000284e+01,7.099999999999999645e+00,9.500000000000000000e+00,2.639999999999999858e+01,2.750000000000000000e+01,3.700000000000000178e+00,3.700000000000000178e+00,9.599999999999999645e+00,5.799999999999999822e+00,2.060000000000000142e+01,1.780000000000000071e+01,8.900000000000000000e+01,7.900000000000000000e+01
1.420000000000000000e+02,2.590000000000000000e+02,2.490000000000000000e+02,2.430000000000000000e+02,6.379999999999999716e+01,7.079999999999999716e+01,7.329999999999999716e+01,6.950000000000000000e+01,-1.130000000000000071e+01,2.000000000000000000e+00,1.140000000000000036e+01,1.119999999999999929e+01,3.989999999999999858e+01,3.600000000000000000e+01,4.839999999999999858e+01,4.750000000000000000e+01,3.629999999999999716e+01,2.750000000000000000e+01,4.050000000000000266e-01,4.749999999999999778e-01,2.400000000000000000e+01,1.530000000000000071e+01,8.459999999999999432e+01,6.750000000000000000e+01,5.189999999999999858e+01,5.370000000000000284e+01,1.230000000000000071e+01,8.699999999999999289e+00,2.389999999999999858e+01,2.380000000000000071e+01,3.600000000000000089e+00,3.200000000000000178e+00,6.099999999999999645e+00,8.000000000000000000e+00,2.769999999999999929e+01,1.750000000000000000e+01,7.000000000000000000e+01,8.400000000000000000e+01
1.670000000000000000e+02,1.610000000000000000e+02,2.300000000000000000e+02,2.960000000000000000e+02,7.520000000000000284e+01,7.779999999999999716e+01,7.159999999999999432e+01,7.350000000000000000e+01,-8.900000000000000355e+00,-1.319999999999999929e+01,1.159999999999999964e+01,1.250000000000000000e+01,3.019999999999999929e+01,3.729999999999999716e+01,4.910000000000000142e+01,4.570000000000000284e+01,1.900000000000000000e+01,2.989999999999999858e+01,3.320000000000000173e-01,3.210000000000000075e-01,1.530000000000000071e+01,1.600000000000000000e+01,8.050000000000000000e+01,8.670000000000000284e+01,5.320000000000000284e+01,5.560000000000000142e+01,6.400000000000000355e+00,1.119999999999999929e+01,2.060000000000000142e+01,2.180000000000000071e+01,2.500000000000000000e+00,2.200000000000000178e+00,5.599999999999999645e+00,5.000000000000000000e+00,2.019999999999999929e+01,2.100000000000000000e+01,6.300000000000000000e+01,7.700000000000000000e+01
1.370000000000000000e+02,5.700000000000000000e+01,2.010000000000000000e+02,4.900000000000000000e+01,6.400000000000000000e+01,8.050000000000000000e+01,7.209999999999999432e+01,7.570000000000000284e+01,-5.099999999999999645e+00,7.400000000000000355e+00,1.710000000000000142e+01,1.309999999999999964e+01,3.239999999999999858e+01,3.800000000000000000e+01,5.070000000000000284e+01,4.910000000000000142e+01,2.750000000000000000e+01,3.239999999999999858e+01,3.479999999999999760e-01,3.240000000000000102e-01,1.889999999999999858e+01,1.619999999999999929e+01,7.729999999999999716e+01,6.829999999999999716e+01,5.350000000000000000e+01,4.570000000000000284e+01,9.000000000000000000e+00,1.100000000000000000e+01,2.089999999999999858e+01,2.330000000000000071e+01,1.699999999999999956e+00,4.400000000000000355e+00,5.299999999999999822e+00,8.300000000000000711e+00,2.010000000000000142e+01,2.139999999999999858e+01,8.800000000000000000e+01,9.400000000000000000e+01
2.820000000000000000e+02,1.230000000000000000e+02,1.950000000000000000e+02,1.490000000000000000e+02,6.520000000000000284e+01,6.979999999999999716e+01,6.929999999999999716e+01,7.370000000000000284e+01,-2.999999999999999889e-01,5.000000000000000000e+00,1.359999999999999964e+01,1.569999999999999929e+01,3.460000000000000142e+01,4.029999999999999716e+01,5.360000000000000142e+01,4.989999999999999858e+01,2.900000000000000000e+01,3.139999999999999858e+01,3.039999999999999925e-01,3.599999999999999867e-01,1.919999999999999929e+01,1.580000000000000071e+01,6.959999999999999432e+01,6.870000000000000284e+01,4.950000000000000000e+01,4.679999999999999716e+01,8.300000000000000711e+00,1.069999999999999929e+01,2.260000000000000142e+01,2.539999999999999858e+01,2.700000000000000178e+00,1.699999999999999956e+00,4.599999999999999645e+00,6.000000000000000000e+00,1.810000000000000142e+01,1.830000000000000071e+01,7.700000000000000000e+01,8.100000000000000000e+01
1.740000000000000000e+02,7.400000000000000000e+01,2.950000000000000000e+02,6.700000000000000000e+01,6.550000000000000000e+01,8.250000000000000000e+01,7.400000000000000000e+01,7.470000000000000284e+01,-4.599999999999999645e+00,2.200000000000000178e+00,1.140000000000000036e+01,1.500000000000000000e+01,3.770000000000000284e+01,3.420000000000000284e+01,4.700000000000000000e+01,5.250000000000000000e+01,2.910000000000000142e+01,2.100000000000000000e+01,4.020000000000000240e-01,2.369999999999999885e-01,1.619999999999999929e+01,1.390000000000000036e+01,7.859999999999999432e+01,7.250000000000000000e+01,5.000000000000000000e+01,4.850000000000000000e+01,9.699999999999999289e+00,7.000000000000000000e+00,2.389999999999999858e+01,2.380000000000000071e+01,5.099999999999999645e+00,2.500000000000000000e+00,5.299999999999999822e+00,7.299999999999999822e+00,2.200000000000000000e+01,2.219999999999999929e+01,7.400000000000000000e+01,5.800000000000000000e+01
2.800000000000000000e+02,2.990000000000000000e+02,2.890000000000000000e+02,1.970000000000000000e+02,7.350000000000000000e+01,7.800000000000000000e+01,7.250000000000000000e+01,8.079999999999999716e+01,1.800000000000000044e+00,2.200000000000000178e+00,1.530000000000000071e+01,1.180000000000000071e+01,3.300000000000000000e+01,3.870000000000000284e+01,4.660000000000000142e+01,5.210000000000000142e+01,2.669999999999999929e+01,3.900000000000000000e+01,3.099999999999999978e-01,5.490000000000000435e-01,1.419999999999999929e+01,1.960000000000000142e+01,7.070000000000000284e+01,7.870000000000000284e+01,5.029999999999999716e+01,4.879999999999999716e+01,1.030000000000000071e+01,1.180000000000000071e+01,2.130000000000000071e+01,2.250000000000000000e+01,2.799999999999999822e+00,4.500000000000000000e+00,9.500000000000000000e+00,7.299999999999999822e+00,1.980000000000000071e+01,2.150000000000000000e+01,9.000000000000000000e+01,7.600000000000000000e+01
5.600000000000000000e+01,2.270000000000000000e+02,5.100000000000000000e+01,9.800000000000000000e+01,6.679999999999999716e+01,6.179999999999999716e+01,7.650000000000000000e+01,6.279999999999999716e+01,1.019999999999999929e+01,-2.000000000000000111e-01,1.719999999999999929e+01,9.199999999999999289e+00,4.050000000000000000e+01,3.339999999999999858e+01,5.170000000000000284e+01,4.360000000000000142e+01,2.830000000000000071e+01,2.519999999999999929e+01,2.959999999999999853e-01,4.670000000000000262e-01,1.619999999999999929e+01,1.650000000000000000e+01,6.629999999999999716e+01,6.300000000000000000e+01,4.200000000000000000e+01,4.810000000000000142e+01,9.000000000000000000e+00,8.400000000000000355e+00,2.680000000000000071e+01,2.219999999999999929e+01,3.299999999999999822e+00,3.100000000000000089e+00,4.700000000000000178e+00,5.900000000000000355e+00,1.919999999999999929e+01,1.860000000000000142e+01,6.100000000000000000e+01,7.600000000000000000e+01
