18.0,211.0,16.0,122.0,86.8,78.8,89.3,80.7,18.7,-1.5,18.7,13.4,36.5,36.0,61.5,50.7,24.9,27.1,0.305,0.341,13.9,13.6,70.5,82.2,48.2,54.5,7.5,9.5,27.3,23.1,3.4,3.8,6.8,5.9,15.2,17.9
69.0,24.0,128.0,28.0,65.5,76.5,77.5,73.2,5.5,11.2,14.2,12.9,34.1,37.2,53.1,51.8,28.5,32.3,0.557,0.404,17.5,15.7,71.9,62.1,52.0,46.2,7.8,9.2,23.3,25.1,3.0,4.1,7.0,6.3,18.4,18.2
224.0,51.0,132.0,43.0,65.8,80.8,67.3,84.2,0.9,12.0,10.6,17.4,34.2,38.9,51.8,51.8,26.8,37.2,0.424,0.387,18.8,14.8,66.4,72.2,48.3,48.4,8.0,11.3,23.6,23.5,4.0,5.5,6.7,8.8,18.1,20.7
52.0,219.0,65.0,126.0,69.2,64.8,72.9,71.0,5.3,4.8,14.9,14.8,39.7,39.2,49.5,47.4,30.9,35.6,0.369,0.411,15.6,18.2,67.6,66.2,45.9,45.6,10.0,11.8,27.0,24.2,4.7,7.6,5.9,6.6,17.1,17.7
232.0,95.0,89.0,131.0,72.5,73.5,73.9,81.3,9.7,-0.3,15.4,14.4,29.8,39.5,57.6,52.9,15.4,26.5,0.327,0.464,15.1,17.6,64.2,81.5,48.7,51.5,4.1,9.1,22.5,27.3,2.8,2.6,6.6,3.8,16.0,19.8
252.0,77.0,146.0,62.0,73.8,81.8,73.9,82.9,1.5,15.1,13.8,18.5,34.1,40.0,53.6,53.6,24.8,23.2,0.472,0.372,17.6,15.7,72.4,67.8,52.3,43.4,7.2,7.2,22.8,28.5,3.3,4.6,5.7,7.2,18.5,18.0
248.0,208.0,158.0,42.0,64.8,78.2,64.8,83.3,4.6,11.6,12.6,15.1,41.6,31.9,48.0,56.1,33.7,31.3,0.384,0.281,20.5,12.3,60.2,71.8,41.8,54.1,10.6,9.9,27.4,19.1,5.4,2.6,5.3,7.0,16.6,20.8
120.0,36.0,167.0,22.0,65.8,79.8,75.5,76.4,-0.9,12.9,15.1,18.1,34.3,38.0,51.1,52.6,26.2,27.7,0.359,0.317,15.6,14.1,76.5,63.5,50.2,43.8,8.7,8.4,21.5,24.5,2.5,6.5,6.8,5.3,22.5,19.6
243.0,94.0,135.0,117.0,74.2,79.4,73.3,76.4,-1.2,-1.4,11.2,12.4,35.6,33.9,48.7,51.9,28.5,20.6,0.339,0.395,13.8,18.7,74.5,77.9,52.1,49.4,10.3,6.7,21.2,23.9,3.3,4.1,7.7,4.6,20.1,20.7
39.0,57.0,184.0,50.0,74.8,78.8,67.8,78.9,-2.0,7.4,12.9,13.0,32.4,36.5,50.1,50.8,18.5,29.5,0.237,0.352,14.0,15.4,69.8,71.5,50.2,47.4,6.2,9.6,23.4,23.1,1.6,4.4,5.6,8.5,18.8,20.7
125.0,61.0,178.0,87.0,77.2,88.2,70.8,84.3,-1.7,6.3,14.8,18.1,32.0,40.8,50.3,53.7,20.8,30.7,0.386,0.364,16.4,15.7,72.5,78.0,50.2,49.0,6.8,11.0,23.5,27.6,2.7,4.1,6.5,6.3,22.8,18.6
133.0,44.0,194.0,64.0,70.5,82.0,74.4,73.6,-5.3,7.2,11.9,12.5,31.4,36.5,48.4,50.7,20.5,28.9,0.346,0.469,14.9,17.1,79.8,66.5,52.1,45.4,7.1,9.3,21.0,24.5,2.9,5.1,7.0,4.4,19.7,19.2
294.0,10.0,207.0,36.0,62.8,85.2,77.2,75.0,-4.8,8.9,12.0,14.2,34.9,40.3,49.8,50.4,24.6,33.1,0.321,0.377,14.3,15.6,82.0,66.1,53.9,48.5,8.3,10.5,24.2,25.5,5.6,3.9,4.3,7.3,18.8,19.5
254.0,22.0,206.0,41.0,63.0,78.5,73.1,77.3,3.1,13.3,13.8,15.8,33.9,40.5,55.1,52.5,23.6,35.9,0.413,0.362,18.2,17.5,70.0,64.0,47.8,42.7,7.2,11.3,24.8,25.5,3.2,8.5,9.2,5.8,21.8,17.0
306.0,89.0,208.0,156.0,76.5,84.5,81.6,76.4,-2.7,1.6,16.3,11.4,31.4,38.6,53.0,51.6,25.1,25.5,0.321,0.323,14.3,17.7,84.3,74.9,58.6,47.4,8.3,8.2,19.6,26.7,2.0,3.0,9.4,5.4,19.1,18.6
291.0,25.0,273.0,55.0,68.5,90.5,77.4,74.5,-6.2,10.5,14.7,15.5,35.9,38.7,50.2,53.7,22.2,30.0,0.275,0.376,14.5,17.3,83.6,63.9,53.0,45.9,7.7,9.5,24.7,26.5,3.9,3.9,5.2,6.0,19.0,16.2
182.0,48.0,317.0,35.0,56.8,80.2,68.2,70.8,-9.1,11.9,11.9,15.7,35.0,33.6,46.0,53.3,28.7,24.0,0.245,0.343,14.5,16.0,77.3,58.9,54.1,45.2,10.3,7.4,20.9,22.8,1.5,3.6,4.9,6.4,19.7,15.8
163.0,59.0,263.0,147.0,71.8,85.8,66.9,86.5,-6.9,3.6,11.2,14.1,30.0,39.6,49.6,54.5,20.8,37.2,0.292,0.369,15.6,15.3,73.8,82.9,54.7,51.2,6.6,12.1,20.1,24.4,2.4,7.1,5.4,6.9,20.2,22.6
135.0,231.0,287.0,109.0,72.8,86.2,71.9,82.6,-8.3,6.3,15.7,13.1,35.2,39.7,51.4,49.8,27.5,35.5,0.218,0.488,16.8,14.8,80.2,76.3,55.6,54.5,8.9,12.4,22.1,23.2,2.9,2.8,5.0,8.2,17.6,19.4
179.0,50.0,301.0,82.0,68.5,92.0,65.7,84.6,-14.3,9.1,10.0,17.6,28.1,45.5,50.0,49.7,16.3,28.8,0.361,0.407,19.4,15.5,80.0,75.5,54.7,46.0,5.3,10.3,20.4,31.8,2.6,4.5,7.3,7.3,19.6,20.2
301.0,201.0,325.0,25.0,64.8,86.8,69.3,83.1,-11.4,15.1,10.0,17.9,32.3,36.7,47.8,57.5,24.3,24.7,0.341,0.375,15.6,14.5,80.7,68.0,57.2,48.0,8.7,7.6,20.3,25.8,3.6,2.8,5.0,4.5,21.0,16.0
