199.0,19.0,31.0,20.0,60.2,66.2,72.9,79.3,13.8,17.9,15.8,16.6,40.8,39.5,53.3,54.1,41.6,35.1,0.386,0.308,15.9,13.5,59.1,61.4,45.7,41.6,12.3,11.1,25.6,25.9,3.6,5.7,5.4,7.9,15.3,15.7
20.0,196.0,21.0,49.0,67.2,71.8,82.3,73.6,15.6,13.9,17.8,12.1,36.8,39.2,55.6,52.3,29.0,36.2,0.267,0.35,12.0,16.7,66.7,59.7,46.1,43.5,9.0,11.2,24.9,24.7,4.2,4.1,7.3,7.4,15.1,15.8
25.0,15.0,63.0,16.0,61.8,72.2,74.2,76.0,8.7,16.2,15.1,15.2,39.4,38.6,52.5,54.9,28.4,35.7,0.356,0.313,16.6,14.4,65.6,59.8,45.4,46.3,9.2,10.4,27.4,25.0,4.2,3.6,5.7,7.2,17.0,15.2
7.0,38.0,5.0,80.0,82.8,76.8,92.8,73.7,18.7,4.9,22.8,13.3,40.0,39.4,61.5,49.5,28.0,31.4,0.301,0.389,14.4,15.7,74.1,68.9,46.5,45.7,8.5,10.6,29.1,26.0,6.5,4.6,6.6,4.2,16.3,18.9
35.0,43.0,44.0,70.0,72.2,77.8,79.9,78.8,9.9,9.4,14.5,15.5,39.2,37.4,51.9,55.8,30.4,29.9,0.391,0.365,13.7,17.8,69.9,69.4,46.0,48.8,10.0,8.7,25.9,25.5,6.2,4.0,7.1,6.2,16.5,17.5
13.0,61.0,17.0,82.0,81.2,75.2,82.9,83.0,17.5,5.6,19.5,17.1,40.4,40.8,56.6,52.9,32.0,29.7,0.334,0.364,16.5,16.0,65.4,77.4,45.5,48.4,9.5,10.4,27.5,27.8,2.6,4.4,4.8,6.9,15.2,17.9
106.0,218.0,90.0,54.0,78.0,86.0,90.4,72.2,3.9,6.7,16.9,14.7,37.2,33.4,56.0,53.0,24.4,24.2,0.394,0.333,14.9,13.1,86.5,65.5,52.3,49.8,8.3,7.3,24.6,23.4,3.8,2.7,6.2,7.4,18.9,19.0
31.0,219.0,26.0,110.0,71.8,62.2,77.7,66.6,11.0,-1.3,13.7,14.1,36.1,36.9,51.7,45.4,32.2,30.7,0.366,0.406,13.6,18.0,66.7,67.9,47.7,45.7,10.5,10.0,22.7,23.7,4.9,6.6,8.2,6.3,14.5,17.1
100.0,27.0,100.0,46.0,67.8,80.2,81.5,74.9,2.1,10.7,15.8,14.2,33.9,37.0,54.1,52.7,25.2,34.7,0.369,0.345,14.3,13.7,79.5,64.2,54.5,45.7,8.0,10.9,22.5,23.1,2.8,5.7,6.5,7.3,20.8,21.3
211.0,24.0,120.0,18.0,68.5,85.0,82.0,74.2,-0.4,13.4,13.9,13.6,34.8,37.8,52.2,52.6,25.4,31.1,0.337,0.412,13.0,15.9,82.4,60.8,55.0,44.3,8.7,8.7,22.9,26.3,3.8,3.5,6.1,5.8,18.0,17.3
