61.0,36.0,67.0,26.0,70.5,77.0,83.0,74.8,5.6,10.4,17.4,17.1,40.4,38.3,53.3,50.7,29.6,29.1,0.36,0.313,15.8,13.9,77.4,64.4,48.7,43.5,10.2,9.3,27.7,24.4,4.3,6.5,6.8,5.1,17.9,19.9
197.0,25.0,44.0,71.0,67.2,69.2,72.3,73.8,5.6,6.8,18.2,14.6,37.9,38.9,54.0,52.1,27.8,28.5,0.359,0.36,18.0,16.5,66.7,66.9,44.3,46.2,8.4,9.2,27.0,27.0,5.8,4.5,4.8,5.7,20.4,16.8
35.0,38.0,52.0,81.0,73.2,76.8,79.0,74.7,8.2,3.6,14.3,13.1,38.9,39.1,51.3,49.8,30.5,31.3,0.393,0.406,13.7,15.5,70.8,71.1,46.8,47.4,10.1,10.5,25.5,25.8,6.1,4.4,7.1,4.3,16.6,18.8
219.0,46.0,84.0,65.0,68.5,77.0,67.1,81.7,-0.4,5.8,14.4,15.3,37.1,38.5,45.7,54.5,30.5,26.9,0.401,0.408,17.9,16.7,67.6,75.9,45.5,47.5,9.8,8.2,24.0,26.6,6.4,4.8,6.2,5.5,17.1,18.2
230.0,27.0,99.0,58.0,66.2,78.2,73.6,74.9,4.2,9.2,16.6,14.3,37.0,36.6,50.1,52.3,25.5,34.1,0.331,0.341,17.8,13.9,69.5,65.6,44.1,46.6,8.7,10.9,25.9,22.5,5.3,5.6,8.8,6.9,22.4,21.7
112.0,17.0,132.0,31.0,63.5,79.5,67.9,85.1,2.7,15.4,12.2,16.0,42.5,42.2,44.8,57.9,36.8,39.3,0.332,0.392,16.3,18.1,65.2,69.8,45.0,45.9,13.1,11.6,25.2,27.5,5.4,5.4,6.6,6.5,17.6,18.8
237.0,100.0,141.0,76.0,70.8,77.8,68.5,81.9,-1.2,2.8,12.8,15.8,38.9,34.1,47.6,54.6,33.3,25.5,0.398,0.399,18.0,14.5,69.8,79.1,49.7,54.0,11.1,7.9,24.8,23.1,3.8,2.8,5.4,6.6,15.6,20.8
19.0,248.0,22.0,185.0,69.8,54.2,78.4,62.7,16.9,0.2,16.8,12.4,38.8,38.9,54.3,45.5,33.9,30.3,0.298,0.406,13.2,18.7,61.6,62.6,42.0,43.6,10.6,9.9,25.8,25.4,5.7,5.2,7.4,5.8,15.4,16.7
220.0,232.0,133.0,115.0,68.8,73.8,73.9,74.8,6.2,5.1,13.6,15.8,36.2,29.4,52.2,57.9,32.6,14.8,0.307,0.311,14.8,14.8,67.7,69.6,48.8,52.0,10.2,4.1,23.2,22.4,3.6,2.6,6.0,6.6,18.1,16.9
199.0,124.0,30.0,286.0,77.5,61.5,72.4,70.4,12.9,-8.4,15.7,13.3,40.6,34.2,52.9,45.6,41.0,27.2,0.373,0.354,15.6,16.5,59.5,78.8,46.3,54.7,12.2,9.5,25.6,21.2,3.6,4.6,5.3,6.4,15.1,22.1
86.0,119.0,208.0,175.0,75.8,76.8,71.5,77.5,-2.8,0.8,12.7,14.4,37.2,36.2,47.0,53.3,32.7,22.8,0.384,0.34,16.0,18.0,74.4,76.7,49.7,50.5,11.1,7.6,23.2,26.1,4.0,2.5,6.6,6.1,20.5,18.6
259.0,118.0,203.0,201.0,64.0,67.0,64.0,73.9,-0.2,0.5,10.7,13.2,34.0,40.9,45.7,47.2,23.5,30.7,0.399,0.362,15.2,16.2,64.2,73.4,50.5,47.0,7.6,11.7,23.3,26.2,2.5,4.0,7.4,7.2,16.8,19.0
154.0,207.0,249.0,193.0,66.5,73.0,75.2,63.1,-2.4,-6.6,14.3,10.1,35.1,28.3,50.9,46.7,27.8,15.8,0.301,0.312,16.8,15.5,77.6,69.7,53.0,54.2,9.3,5.2,23.5,20.3,2.3,2.8,6.6,7.1,17.6,16.9
