11.0,0.0,13.0,15.0,65.8,73.8,77.0,85.7,13.4,22.4,11.5,14.0,37.5,40.4,49.0,55.7,35.6,32.6,0.451,0.429,13.6,13.8,63.6,63.2,46.3,43.9,11.6,10.0,22.8,27.7,6.2,5.0,8.1,6.3,18.4,17.0
100.0,4.0,65.0,1.0,66.0,83.0,83.8,79.9,4.8,19.4,16.5,14.6,32.8,35.9,56.2,59.7,23.3,27.4,0.353,0.321,14.4,14.0,79.0,60.5,55.1,45.3,7.3,7.4,21.8,26.1,2.8,3.1,7.2,7.2,21.3,15.2
229.0,20.0,68.0,14.0,72.2,85.2,82.0,89.1,4.9,26.5,15.7,18.9,38.3,40.4,55.1,57.2,27.8,34.3,0.347,0.323,16.2,10.5,77.1,62.6,50.4,43.6,9.1,10.6,26.0,26.4,3.6,4.5,8.9,8.2,17.6,15.5
29.0,51.0,67.0,44.0,73.2,79.2,85.1,84.3,23.0,12.9,16.4,17.9,38.6,38.1,57.5,53.2,36.7,37.3,0.312,0.354,12.8,15.2,62.1,71.4,44.9,47.6,11.4,11.1,24.7,23.3,3.3,5.4,4.6,9.1,18.9,21.4
78.0,27.0,103.0,47.0,55.0,65.5,61.4,76.9,2.9,8.8,13.1,13.5,42.7,36.1,40.3,52.6,34.5,34.6,0.425,0.336,15.9,12.8,58.6,68.1,43.1,46.6,13.0,10.5,24.6,22.2,5.1,6.0,6.9,7.1,20.1,21.5
106.0,82.0,102.0,52.0,73.2,84.8,83.3,73.7,3.6,5.4,14.7,10.4,38.9,31.6,51.7,51.0,25.0,30.3,0.427,0.426,15.5,17.1,79.7,68.3,48.9,46.4,8.9,9.1,25.9,18.4,4.1,4.9,6.3,8.9,16.6,20.0
13.0,211.0,17.0,131.0,83.8,72.2,82.9,85.0,16.6,2.1,19.8,13.8,37.6,37.2,58.6,52.7,28.1,25.6,0.4,0.364,18.2,12.9,66.2,82.9,47.8,53.2,8.1,9.0,26.0,24.6,1.6,3.8,5.8,5.5,15.8,19.1
49.0,21.0,129.0,26.0,59.5,70.5,70.4,71.2,3.4,12.0,10.3,12.1,37.3,32.4,48.1,52.9,28.1,28.1,0.405,0.315,15.0,14.5,67.0,59.2,46.1,48.0,9.1,8.0,24.9,22.1,5.3,3.0,5.3,5.1,16.1,15.2
248.0,1.0,137.0,18.0,47.5,68.0,69.4,69.6,10.2,22.8,13.7,15.8,44.2,35.4,50.3,55.6,35.5,31.7,0.408,0.278,19.8,13.4,59.2,46.9,40.1,40.6,11.1,8.2,29.3,23.5,5.4,4.9,5.9,7.4,17.4,14.5
120.0,79.0,138.0,56.0,64.8,76.8,73.1,74.9,-2.4,4.9,15.1,12.0,34.6,35.8,48.7,51.4,24.9,28.5,0.386,0.395,14.8,18.0,75.5,70.0,48.0,49.7,8.5,9.1,22.0,23.9,2.1,2.2,6.1,4.8,22.8,19.6
276.0,43.0,132.0,87.0,73.8,89.2,84.0,82.5,-0.2,15.0,15.8,16.8,37.8,46.8,52.7,51.8,18.4,41.5,0.358,0.386,15.8,17.5,84.2,67.5,52.0,45.3,7.0,13.5,28.2,29.0,3.3,4.5,6.5,6.8,19.7,17.5
133.0,47.0,166.0,31.0,73.8,88.8,78.6,81.4,1.4,9.2,12.7,17.0,33.1,38.8,50.0,54.8,21.1,31.0,0.339,0.372,12.9,15.7,77.1,72.1,50.7,50.1,7.3,9.8,22.3,26.2,3.4,4.5,7.1,4.6,17.9,17.8
107.0,24.0,197.0,39.0,56.0,72.5,61.2,73.8,-1.6,9.9,12.6,12.2,38.9,36.2,46.7,51.5,24.0,31.0,0.319,0.422,20.0,14.6,62.9,63.9,41.9,48.6,7.9,8.8,27.9,24.2,4.6,4.1,4.9,6.5,22.5,18.2
150.0,48.0,202.0,42.0,65.8,80.8,77.6,66.6,-0.6,8.1,14.0,14.0,31.9,32.5,51.9,50.7,24.8,22.5,0.501,0.333,18.3,15.3,78.1,58.5,55.2,46.3,7.3,6.9,20.8,21.8,2.2,3.9,8.0,5.8,20.6,15.1
128.0,37.0,227.0,34.0,62.0,79.0,73.9,75.9,-2.2,10.1,12.2,15.1,33.4,40.4,51.8,49.1,22.7,28.5,0.364,0.475,19.4,14.5,76.1,65.8,55.0,40.7,7.1,9.8,22.6,27.6,2.5,6.5,7.2,5.4,20.0,18.0
291.0,197.0,225.0,58.0,69.2,86.8,79.1,71.8,-4.4,2.3,13.9,18.4,36.3,38.6,52.0,54.6,21.3,28.3,0.286,0.324,15.0,18.8,83.6,69.4,52.5,44.4,7.0,8.3,25.3,27.3,3.9,4.7,5.6,2.9,20.4,19.2
254.0,26.0,244.0,40.0,68.0,86.0,72.3,87.0,2.5,17.2,11.8,18.6,34.7,36.6,53.4,57.9,23.3,25.3,0.448,0.28,18.6,14.2,69.8,69.8,45.8,47.5,7.3,7.6,25.5,26.4,3.3,3.5,10.5,9.5,22.3,20.2
209.0,131.0,90.0,236.0,81.0,76.5,83.6,79.2,10.0,-1.0,13.1,12.6,37.0,38.6,51.9,52.1,36.1,38.5,0.405,0.418,15.0,15.2,73.6,80.2,48.9,56.2,11.9,12.8,21.6,23.1,5.0,2.0,6.6,5.6,21.9,16.6
