4.0,20.0,1.0,13.0,76.2,70.2,80.9,88.9,18.3,25.2,14.7,19.0,35.9,40.0,59.3,56.3,27.0,32.2,0.311,0.325,13.3,10.1,62.6,63.7,46.9,44.6,7.3,10.3,25.9,26.4,3.2,4.3,6.8,8.0,15.1,14.8
19.0,12.0,27.0,24.0,63.0,66.0,75.1,78.0,17.0,16.3,14.8,15.2,38.0,31.6,52.7,57.4,38.0,26.9,0.307,0.356,14.4,14.1,58.1,61.7,43.5,47.8,11.9,7.6,24.4,21.8,6.4,2.9,8.0,7.0,15.6,18.2
21.0,7.0,30.0,2.0,70.5,80.0,69.2,97.0,11.0,22.0,12.1,24.0,31.9,41.4,52.4,63.5,26.5,25.3,0.306,0.302,14.9,14.7,58.2,75.0,47.5,46.1,7.4,7.3,22.1,31.9,3.0,6.6,5.4,5.8,14.6,17.6
15.0,26.0,23.0,46.0,73.5,69.0,75.8,86.7,16.7,15.7,14.9,18.2,40.6,35.7,55.2,58.2,39.3,24.3,0.305,0.308,15.2,14.4,59.1,71.0,45.7,49.0,11.6,7.2,25.9,25.8,3.7,3.3,5.7,9.1,15.1,19.7
64.0,2.0,54.0,6.0,60.8,81.2,68.1,87.8,0.8,19.6,10.5,18.8,39.1,41.2,44.7,59.5,29.2,36.6,0.276,0.346,15.6,15.6,67.4,68.2,48.1,44.6,10.8,11.7,25.2,27.6,4.0,5.6,6.4,7.4,18.2,21.1
9.0,34.0,26.0,57.0,72.0,68.0,81.8,80.5,23.6,11.2,16.6,14.2,43.0,39.0,53.0,55.2,30.5,29.2,0.423,0.382,14.2,18.1,58.2,69.2,41.2,47.1,9.9,9.1,27.1,26.6,3.0,5.1,7.6,9.2,19.6,18.5
27.0,29.0,41.0,66.0,66.2,70.2,74.0,83.5,9.1,18.6,12.8,15.4,36.6,37.8,51.3,56.5,34.5,35.7,0.358,0.307,13.5,12.6,64.9,64.9,44.9,46.4,10.8,11.1,22.4,23.8,6.1,3.2,7.4,4.4,21.4,19.2
210.0,32.0,59.0,44.0,69.5,77.0,81.8,77.0,16.5,8.6,18.0,13.3,35.8,34.4,60.3,54.6,29.2,26.0,0.489,0.414,18.9,14.9,65.3,68.4,49.7,48.4,8.2,8.0,25.5,23.9,3.7,3.1,8.3,6.4,21.7,20.1
230.0,48.0,69.0,38.0,64.8,73.2,72.8,69.8,6.9,11.4,16.9,15.1,36.5,33.0,50.1,53.5,25.0,24.4,0.372,0.321,18.3,15.9,65.9,58.3,43.2,45.6,8.6,7.3,25.4,22.0,4.0,3.9,10.2,6.3,22.1,15.9
208.0,209.0,50.0,83.0,74.0,79.0,78.8,83.2,7.7,9.5,13.8,13.0,33.3,38.4,52.4,51.5,32.4,36.8,0.304,0.411,14.0,15.3,71.2,73.8,52.9,48.3,11.2,12.2,20.5,22.5,3.2,5.0,6.3,6.2,21.8,21.6
43.0,10.0,96.0,36.0,67.2,78.8,83.4,75.4,13.4,9.6,16.2,14.6,44.4,41.4,53.2,49.5,38.3,33.4,0.374,0.381,16.7,15.7,70.0,65.9,47.2,49.0,12.4,10.8,27.8,25.8,4.6,3.9,5.8,7.7,16.8,20.0
38.0,50.0,60.0,98.0,76.8,81.2,74.9,86.6,10.2,10.4,12.7,17.2,42.4,46.4,48.9,49.6,34.0,29.6,0.413,0.409,15.3,15.3,64.7,76.1,42.5,45.3,11.9,10.6,27.1,32.9,4.6,4.6,4.7,6.8,17.9,20.6
66.0,8.0,122.0,10.0,64.2,81.2,77.9,85.1,10.0,19.8,14.0,16.8,35.5,41.4,57.0,55.7,31.3,30.7,0.397,0.343,16.8,14.3,67.9,65.3,50.3,41.8,8.9,9.6,23.9,27.8,3.8,4.3,4.9,7.2,18.4,18.1
28.0,78.0,75.0,101.0,62.8,60.8,72.0,58.6,6.4,1.0,15.2,12.1,33.3,42.8,52.8,39.1,24.4,34.6,0.354,0.429,18.3,16.9,65.6,57.6,48.1,42.6,7.0,13.0,22.3,24.6,4.0,5.0,8.7,7.0,20.6,20.2
233.0,231.0,90.0,94.0,76.2,79.8,76.6,85.6,12.1,9.0,15.7,13.9,38.3,39.6,52.1,51.9,25.1,37.5,0.375,0.529,15.3,14.9,64.4,76.6,43.9,55.2,8.1,12.4,26.9,22.4,6.1,3.1,6.9,7.1,17.6,19.7
68.0,220.0,86.0,119.0,69.0,68.0,72.2,77.7,1.0,11.2,9.8,14.0,37.4,32.5,44.9,56.3,30.0,28.0,0.41,0.232,17.4,13.3,71.2,66.5,48.5,50.8,9.6,8.2,23.8,21.7,2.5,3.7,7.1,7.3,20.2,18.0
100.0,53.0,64.0,134.0,75.2,79.2,83.1,78.0,2.7,7.4,16.6,14.1,32.4,34.9,56.7,52.8,22.5,28.2,0.337,0.494,14.3,18.2,80.4,70.6,55.4,47.6,7.0,8.1,21.9,22.8,2.9,5.1,6.4,7.3,21.1,20.2
234.0,46.0,87.0,124.0,70.2,78.2,70.4,81.1,4.0,3.0,10.4,13.9,39.7,34.4,48.3,55.1,35.4,25.8,0.503,0.449,18.2,14.3,66.4,78.1,47.9,50.5,11.6,7.8,25.4,23.8,3.7,4.9,5.6,5.4,21.3,18.0
125.0,207.0,113.0,100.0,61.5,71.0,71.2,66.4,3.8,1.6,14.0,12.0,31.5,29.6,49.8,49.9,19.5,16.7,0.41,0.285,16.8,15.3,67.5,64.9,46.8,49.3,6.2,5.4,23.2,21.0,3.8,3.1,7.0,9.0,19.8,18.4
69.0,228.0,110.0,106.0,70.0,72.5,77.6,72.5,3.8,5.4,14.4,12.5,33.6,35.2,53.9,52.0,26.9,36.8,0.546,0.461,16.7,18.1,73.8,67.1,53.3,47.4,7.3,10.8,23.1,22.4,2.6,4.1,6.1,4.8,18.0,19.8
58.0,74.0,85.0,133.0,77.5,77.5,79.2,74.5,10.7,1.8,14.8,15.2,40.5,35.4,51.1,52.0,26.7,22.8,0.34,0.244,14.4,14.0,68.5,72.8,45.6,47.6,9.7,7.6,27.5,24.5,3.8,2.5,5.0,6.2,17.7,21.0
24.0,76.0,33.0,160.0,70.8,63.8,74.3,72.4,11.2,10.9,13.3,14.0,35.9,42.2,52.5,46.3,31.1,28.4,0.414,0.358,14.9,14.5,63.1,61.5,47.8,40.3,8.7,9.6,24.2,28.2,4.1,2.5,6.4,7.8,18.3,18.5
275.0,241.0,132.0,91.0,68.5,71.5,71.9,69.1,0.8,3.0,11.4,15.0,39.8,35.7,48.3,52.0,29.2,28.0,0.402,0.241,16.0,18.2,71.1,66.1,48.6,48.6,9.3,9.0,26.9,23.6,2.7,2.4,4.8,8.3,18.7,19.9
211.0,204.0,130.0,97.0,64.2,73.2,82.7,70.8,-1.8,4.0,13.4,9.8,36.2,40.2,51.1,45.7,25.9,28.4,0.349,0.313,12.8,12.4,84.4,66.8,55.2,48.0,9.2,10.5,23.2,24.8,3.8,4.3,5.8,6.0,18.3,16.2
80.0,41.0,146.0,80.0,68.8,73.2,71.7,77.8,0.9,4.9,14.0,15.4,35.2,38.4,47.4,52.0,23.1,26.2,0.293,0.441,16.1,14.2,70.8,72.9,47.7,47.0,7.9,8.0,24.4,27.0,6.5,4.1,6.7,3.6,17.7,17.1
63.0,122.0,56.0,165.0,74.0,66.5,76.1,71.9,4.0,3.4,15.9,12.6,35.8,35.4,51.5,49.9,25.9,32.5,0.298,0.417,13.3,17.4,72.1,68.4,50.4,47.0,8.7,9.7,23.6,21.9,7.0,3.3,6.4,5.9,16.6,19.9
277.0,217.0,144.0,88.0,66.8,79.8,78.1,73.3,-0.9,3.8,16.6,16.0,37.5,35.5,52.3,52.9,35.7,28.6,0.357,0.308,19.3,18.0,79.0,69.5,51.8,49.4,11.5,9.3,21.8,24.0,3.0,4.0,7.6,7.8,20.0,20.0
236.0,79.0,161.0,65.0,75.2,84.8,86.6,76.0,4.4,5.2,12.2,12.2,37.2,35.0,52.0,52.5,25.2,27.8,0.314,0.416,11.7,18.1,82.2,70.8,51.0,49.9,9.0,8.6,24.4,23.6,2.6,2.2,4.8,5.0,18.6,19.1
105.0,31.0,169.0,55.0,58.8,72.2,64.3,76.9,-4.0,9.7,12.6,13.6,35.0,35.4,48.5,50.6,31.3,30.0,0.294,0.394,15.5,14.6,68.3,67.1,49.1,48.9,9.4,10.0,21.9,22.1,2.9,4.9,3.9,7.9,17.9,14.3
202.0,110.0,49.0,184.0,84.2,76.2,94.4,69.9,13.7,-1.7,14.4,11.7,40.1,37.3,53.7,51.4,36.1,29.7,0.429,0.389,14.2,19.7,80.7,71.6,51.5,50.8,12.9,8.9,24.4,25.0,4.3,3.4,12.1,4.6,25.9,17.3
