11.0,200.0,18.0,24.0,73.5,76.0,76.7,90.3,10.8,22.4,11.2,17.4,36.9,39.3,49.0,58.5,35.5,32.9,0.443,0.353,13.8,13.8,65.9,67.9,47.8,41.5,11.7,9.5,22.0,27.0,6.2,5.7,8.0,8.3,18.2,19.9
91.0,193.0,100.0,3.0,70.0,88.0,78.3,87.9,7.2,21.4,14.2,18.8,36.0,45.3,50.0,54.1,34.8,42.5,0.413,0.406,17.1,15.4,71.2,66.4,48.0,43.9,11.5,14.1,22.3,28.0,4.3,2.8,7.5,7.6,22.8,17.4
212.0,201.0,106.0,23.0,73.0,83.5,82.8,79.8,1.8,13.0,12.9,16.4,40.5,35.0,51.1,56.1,37.0,23.4,0.486,0.355,17.4,13.9,81.0,66.8,52.3,48.5,12.1,7.1,24.5,24.9,6.0,2.8,6.8,4.4,19.6,16.6
60.0,22.0,114.0,58.0,59.8,71.2,69.3,77.6,6.9,12.9,12.4,15.4,35.0,42.2,50.8,51.5,26.8,35.5,0.403,0.374,15.7,18.0,62.4,64.8,47.9,43.0,8.4,11.8,23.3,26.5,5.4,8.8,7.4,5.0,19.0,17.5
185.0,36.0,143.0,19.0,56.2,78.8,67.6,77.8,-11.4,12.6,14.8,18.2,34.6,38.4,47.7,53.6,30.6,29.5,0.309,0.304,21.5,14.5,79.0,65.1,53.3,43.6,9.8,8.9,22.2,24.4,3.6,6.5,6.4,5.4,17.0,20.0
45.0,59.0,64.0,170.0,80.8,85.2,78.4,86.0,8.4,4.0,17.8,13.4,36.7,41.4,53.6,52.3,29.4,37.8,0.469,0.381,14.3,15.7,70.0,82.0,48.8,50.2,9.4,13.0,25.0,25.2,5.0,7.1,5.1,7.0,15.7,23.5
107.0,195.0,215.0,26.0,51.5,69.0,60.8,75.1,-3.9,13.0,12.2,18.7,38.0,33.6,46.2,59.2,24.6,32.3,0.324,0.246,19.7,13.9,64.7,62.1,43.9,48.0,8.1,9.0,26.7,23.4,4.1,2.9,4.7,3.6,22.1,17.1
162.0,73.0,180.0,116.0,58.0,69.0,65.2,69.4,0.5,-0.8,11.0,16.0,42.0,35.9,44.9,50.3,30.0,26.7,0.338,0.22,17.6,16.9,64.7,70.1,46.0,49.0,10.2,8.4,28.3,24.1,2.3,3.8,6.0,4.5,18.3,17.5
131.0,3.0,232.0,4.0,71.2,94.8,78.8,94.2,-1.6,25.9,13.1,20.0,38.2,44.0,51.2,53.3,37.3,39.8,0.403,0.37,14.5,12.5,80.3,68.3,55.3,43.9,12.7,14.9,22.9,26.0,2.1,7.6,6.0,7.8,16.7,18.1
251.0,37.0,240.0,32.0,60.8,75.2,73.3,76.7,0.7,12.4,10.4,15.5,40.7,42.0,44.7,49.6,33.9,28.9,0.434,0.452,16.9,14.3,72.6,64.3,50.0,40.1,12.0,9.9,24.1,29.1,3.3,7.1,6.0,5.5,19.7,17.4
221.0,158.0,137.0,205.0,75.8,70.2,70.4,75.6,-3.6,-2.4,11.6,12.1,35.0,37.5,47.7,48.8,29.2,34.5,0.337,0.325,13.7,16.8,74.0,78.0,54.2,52.4,10.1,12.1,22.0,22.4,2.9,3.6,5.4,6.9,16.1,21.1
71.0,300.0,157.0,216.0,81.0,66.5,78.2,71.9,7.9,-3.4,14.9,9.8,38.6,36.4,52.5,48.3,28.3,35.1,0.325,0.422,15.9,18.1,70.3,75.2,47.0,52.8,9.4,10.9,25.9,21.4,7.4,4.0,5.5,6.9,20.6,22.1
135.0,35.0,296.0,22.0,65.8,85.2,72.5,81.4,-6.1,14.6,16.5,14.8,35.0,41.0,52.4,51.9,26.8,33.1,0.226,0.401,17.1,13.2,78.6,66.8,54.3,43.9,8.4,11.6,22.5,26.5,3.0,5.5,5.4,8.0,17.1,16.2
261.0,222.0,286.0,109.0,63.5,72.0,65.2,70.6,-6.4,1.1,10.6,13.6,35.1,37.6,45.7,49.1,22.2,19.4,0.408,0.265,17.6,15.5,71.6,69.5,50.8,43.7,7.4,6.9,25.2,27.1,4.4,4.1,4.6,6.6,14.8,21.5
287.0,160.0,326.0,251.0,68.2,68.2,64.4,70.8,-16.8,-4.2,14.8,12.0,35.8,35.0,43.5,48.9,30.5,19.7,0.272,0.34,16.6,15.9,81.2,75.0,56.2,49.2,11.6,6.7,21.0,24.0,2.4,1.6,5.4,4.3,20.0,22.2
345.0,258.0,350.0,288.0,73.0,89.5,79.6,64.1,-27.5,-4.5,17.4,11.2,35.2,36.4,49.4,49.3,18.2,23.0,0.303,0.438,18.1,23.7,107.1,68.6,58.2,45.6,7.6,6.8,23.8,27.5,2.5,5.2,8.4,6.1,19.9,21.1
